,id_hs,id_hh,cat_loc_div,cat_sz_cty,cat_hus_typ,num_flr,num_out_wls,cat_hus_dir_fce,num_hus_blt_yr,num_hus_ar,num_bed,num_liv,num_bat,num_out_wds,cat_fuel_heat,cat_cool,cat_fuel_cook,num_hus_mems,cat_mhh_occu,num_tot_energy_heat,num_tot_gas_heat,num_mhh_age,num_hh_ann_incm
1407,HS3201000002,HH15320009,1,2,3,11,4,3,4,79.19999999999999,3,1,1,5,1,1,3,3,4,6170.5356757,0.0,45,12000000
1408,HS3201000003,HH15320010,1,2,1,1,6,1,1,89.1,3,1,1,3,2,1,3,3,3,16311.400339,0.0,55,25000000
1409,HS3201000004,HH15320011,1,2,1,1,6,4,5,66.0,2,1,1,4,2,3,3,2,5,9027.2720325,0.0,67,12000000
1410,HS3201000005,HH15320012,1,2,2,1,4,4,4,52.8,1,1,1,6,1,1,4,2,1,9569.6637217,6958.9359644,67,42000000
1411,HS3201000006,HH15320013,1,2,1,1,6,1,3,66.0,2,1,1,3,2,1,3,4,2,39552.393944,0.0,45,18000000
1412,HS3201000007,HH16320004,1,2,1,1,6,4,3,59.4,1,1,1,4,1,1,3,1,5,12291.566577,9428.0573359,67,12000000
1413,HS3201000008,HH15320014,1,2,3,11,4,2,5,105.6,3,1,2,4,1,3,4,5,1,9425.74,5965.96,55,54000000
1414,HS3201000009,HH15320015,1,2,1,2,4,1,3,82.5,4,1,1,6,1,1,4,4,3,25855.808978,21453.32535,55,18000000
1415,HS3201000010,HH14320001,1,2,3,5,4,1,3,49.5,2,0,1,4,1,1,4,1,5,2562.6529927,1872.245049,67,12000000
1417,HS3201000012,HH11320026,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,1,4,3,1,27987.67,24854.69,35,18000000
1418,HS3201000013,HH11320027,1,2,3,2,4,3,3,46.199999999999996,2,1,1,5,1,3,4,1,5,3794.1560571,923.805809,67,12000000
1419,HS3201000014,HH11320028,1,2,3,5,5,3,3,46.199999999999996,2,1,1,5,1,1,4,3,3,5220.63361,3186.73361,45,25000000
1420,HS3201000015,HH11320029,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,3,5,3,5,4936.5285329,2653.2535972,45,42000000
1421,HS3201000016,HH11320030,1,2,3,1,5,3,3,56.099999999999994,2,1,1,5,1,1,4,2,5,7287.8385214,4875.8796605,67,12000000
1422,HS3201000017,HH11320031,1,2,3,2,4,3,3,56.099999999999994,2,1,1,5,1,1,4,1,5,3026.5429249,1471.9590255,67,12000000
1423,HS3201000018,HH14320002,1,2,3,3,4,3,3,49.5,2,0,1,4,1,1,4,2,5,2485.6298299,1148.6468381,67,12000000
1424,HS3202000001,HH12320031,1,2,2,1,5,3,2,39.599999999999994,1,1,1,4,2,1,3,1,1,9461.16,0.0,67,12000000
1425,HS3202000002,HH12320032,1,2,1,1,5,3,2,59.4,2,1,1,3,5,1,3,4,5,16310.677158,0.0,45,18000000
1426,HS3202000003,HH15320002,1,2,1,1,5,2,4,49.5,2,1,1,7,4,1,3,2,1,4950.88,0.0,45,18000000
1427,HS3202000004,HH15320003,1,2,3,5,6,2,4,79.19999999999999,2,1,1,12,1,1,4,5,3,11726.76,9032.38,45,25000000
1428,HS3202000005,HH15320004,1,2,1,1,6,2,6,85.8,3,1,2,10,4,1,3,3,1,5073.0,0.0,45,18000000
1429,HS3202000006,HH15320005,1,2,3,11,6,2,5,75.89999999999999,2,1,1,9,1,3,4,3,1,13871.6,11723.32,45,96000000
1430,HS3202000007,HH12320033,1,2,3,2,2,3,5,75.89999999999999,2,1,1,9,1,3,4,5,1,13928.89,11692.03,45,25000000
1431,HS3202000008,HH15320006,1,2,3,14,2,1,5,79.19999999999999,3,1,1,6,1,3,4,2,3,5889.44,4255.44,55,25000000
1432,HS3202000009,HH12320034,1,2,1,1,5,3,3,69.3,2,1,1,10,1,1,4,3,5,13055.1,11118.38,45,42000000
1433,HS3202000010,HH12320035,1,2,3,10,4,1,5,155.1,4,1,2,10,1,3,4,2,1,11545.72,8990.66,45,54000000
1434,HS3202000011,HH12320036,1,2,3,13,2,1,5,155.1,4,1,2,12,1,3,4,2,5,10972.9,7843.36,67,12000000
1435,HS3202000012,HH12320037,1,2,3,2,4,1,5,155.1,4,1,2,7,1,3,4,4,1,15670.48,12516.0,35,42000000
1436,HS3202000013,HH12320038,1,2,3,6,2,1,5,155.1,4,1,2,10,1,1,4,3,1,8834.75,5705.21,45,54000000
1437,HS3202000014,HH12320039,1,2,2,2,5,3,2,108.89999999999999,3,1,1,5,1,3,4,2,3,17530.814191,15068.634191,67,25000000
1438,HS3202000015,HH12320040,1,2,3,7,2,3,5,75.89999999999999,2,1,1,10,1,3,4,4,1,10695.82,8969.8,45,54000000
1439,HS3202000016,HH12320041,1,2,3,15,5,4,5,75.89999999999999,2,1,1,7,1,1,4,4,1,13139.69,10169.25,45,18000000
1440,HS3202000017,HH12320042,1,2,3,14,4,1,5,75.89999999999999,2,1,1,9,1,1,4,1,1,13097.26,11201.82,25,42000000
1441,HS3202000018,HH16320003,1,2,1,1,6,3,4,95.69999999999999,4,1,1,7,2,1,3,3,1,21335.6,0.0,55,25000000
1442,HS3202000019,HH15320007,1,2,3,4,4,1,4,69.3,2,1,1,8,1,1,4,3,2,5026.662273,2790.662273,25,25000000
1443,HS3202000020,HH12320043,1,2,1,1,5,3,5,85.8,2,1,1,10,4,1,4,4,5,3712.251686,320.411686,55,66000000
1444,HS3202000021,HH12320044,1,2,1,1,6,2,5,79.19999999999999,2,1,2,8,2,1,3,4,5,7671.63,0.0,55,42000000
1445,HS3202000022,HH12320045,1,2,1,1,5,3,4,122.1,3,1,1,14,2,1,3,6,1,12379.49,0.0,35,18000000
1446,HS3203000001,HH11320001,1,2,1,1,6,2,2,118.8,4,1,2,7,5,1,3,3,2,23605.3,0.0,55,25000000
1447,HS3203000002,HH12320001,1,2,1,1,5,2,2,105.6,3,1,2,15,5,3,3,3,1,14196.78,0.0,25,54000000
1448,HS3203000003,HH11320002,1,2,1,1,5,2,1,66.0,2,1,1,8,2,3,3,2,3,7744.0417598,0.0,67,12000000
1449,HS3203000004,HH12320002,1,2,3,10,3,1,4,105.6,3,1,1,7,1,3,4,2,1,10964.88,7572.18,35,42000000
1450,HS3203000005,HH12320003,1,2,3,11,4,1,4,105.6,3,1,1,9,1,3,4,4,1,10118.90059,6524.10059,55,25000000
1451,HS3203000006,HH12320004,1,2,3,3,2,1,4,105.6,3,1,1,11,1,1,4,2,5,13741.16,11994.5,67,25000000
1452,HS3203000007,HH12320005,1,2,3,7,4,1,4,105.6,3,1,1,12,1,3,4,2,3,7817.212481,4065.892481,45,25000000
1453,HS3203000008,HH12320006,1,2,3,9,4,1,4,105.6,3,1,1,7,1,1,4,3,5,27661.27,24729.53,45,25000000
1454,HS3203000009,HH11320003,1,2,1,1,6,1,6,85.8,3,1,2,8,4,1,3,5,1,19143.42,0.0,45,25000000
1455,HS3203000010,HH11320004,1,2,1,1,6,3,5,89.1,4,1,2,8,5,1,3,2,1,12032.51,0.0,45,42000000
1456,HS3203000011,HH11320005,1,2,1,1,6,3,1,39.599999999999994,2,1,1,3,2,1,3,3,5,10000.28,0.0,55,12000000
1457,HS3203000012,HH11320006,1,2,1,1,6,2,5,82.5,3,1,2,8,4,3,3,3,1,26222.669922,0.0,45,54000000
1458,HS3203000013,HH11320007,1,2,1,1,6,3,5,72.6,4,1,1,10,4,1,3,2,1,7016.99,0.0,35,18000000
1459,HS3203000014,HH11320008,1,2,1,1,6,3,5,115.5,4,1,2,7,4,3,3,1,5,15172.1,0.0,67,25000000
1460,HS3203000015,HH12320007,1,2,3,9,4,1,4,75.89999999999999,3,1,1,8,1,1,3,1,3,3431.19,0.0,67,25000000
1461,HS3203000016,HH12320008,1,2,3,6,2,2,6,108.89999999999999,3,1,2,5,1,3,4,4,3,7269.26,4046.84,45,54000000
1462,HS3203000017,HH11320009,1,2,1,1,6,1,3,92.39999999999999,3,1,2,8,2,1,3,2,1,10957.62,0.0,35,18000000
1463,HS3203000018,HH11320010,1,2,1,1,6,1,3,69.3,3,1,2,8,2,1,3,2,5,11665.78,0.0,45,18000000
1464,HS3203000019,HH12320009,1,2,1,1,6,1,3,72.6,3,1,1,10,2,1,3,2,5,8512.7978857,0.0,55,18000000
1465,HS3204000001,HH15320001,1,2,2,1,3,3,5,161.7,3,1,2,5,1,1,5,5,5,15042.478661,11064.505771,45,42000000
1466,HS3204000002,HH11320011,1,2,2,1,5,1,2,66.0,2,1,1,8,1,1,4,2,1,13556.850629,10745.510629,67,25000000
1467,HS3204000003,HH11320012,1,2,2,2,4,1,2,66.0,2,1,1,8,2,1,3,4,1,12858.53,0.0,45,42000000
1468,HS3204000004,HH12320015,1,2,2,3,4,1,2,66.0,2,1,1,8,2,3,3,3,5,9634.61,0.0,55,25000000
1469,HS3204000005,HH11320013,1,2,2,4,4,1,2,66.0,2,1,1,8,2,3,3,2,5,13317.75,0.0,45,18000000
1470,HS3204000006,HH11320014,1,2,2,4,4,1,2,66.0,2,1,1,6,2,3,3,6,1,9455.7,0.0,45,42000000
1471,HS3204000007,HH12320016,1,2,3,14,3,4,5,82.5,3,1,1,5,1,1,3,2,1,3492.09,0.0,35,12000000
1472,HS3204000008,HH12320017,1,2,3,2,4,4,5,75.89999999999999,2,1,1,9,1,3,3,3,1,4549.82,0.0,25,18000000
1473,HS3204000009,HH12320018,1,2,3,3,3,4,5,82.5,3,1,1,8,1,3,3,1,3,3681.0,0.0,67,12000000
1474,HS3204000010,HH12320019,1,2,3,5,4,4,5,85.8,3,1,1,8,1,3,3,4,3,8404.4,0.0,55,25000000
1475,HS3204000011,HH12320020,1,2,3,6,4,4,5,69.3,2,1,1,8,1,3,3,2,3,8405.42,0.0,45,25000000
1476,HS3206000001,HH11320015,1,2,2,1,6,2,2,125.39999999999999,3,1,1,7,5,3,3,1,1,17674.96,0.0,45,42000000
1477,HS3206000002,HH12320021,1,2,1,1,6,3,3,39.599999999999994,1,0,1,7,2,1,3,4,2,10392.2,0.0,67,25000000
1478,HS3206000003,HH12320022,1,2,1,1,6,2,3,89.1,3,1,1,10,5,3,3,4,1,13911.01,0.0,45,18000000
1479,HS3206000004,HH12320023,1,2,1,1,6,3,2,75.89999999999999,2,1,1,8,2,1,3,2,5,12800.8,0.0,67,25000000
1480,HS3206000005,HH12320024,1,2,1,1,6,4,2,72.6,4,1,1,8,2,3,3,4,5,12355.0,0.0,45,18000000
1481,HS3206000006,HH12320025,1,2,1,1,6,3,4,56.099999999999994,2,1,1,6,2,3,3,4,5,10756.63,0.0,45,25000000
1482,HS3231000001,HH15320016,1,2,3,3,2,1,4,59.4,3,1,1,8,1,3,3,5,1,5879.93,0.0,55,42000000
1483,HS3231000002,HH15320017,1,2,3,4,4,1,4,59.4,2,1,1,8,1,1,3,2,1,7092.48,0.0,45,25000000
1484,HS3231000003,HH15320018,1,2,3,3,2,1,4,59.4,2,1,1,4,1,1,3,3,4,3497.32,0.0,35,42000000
1485,HS3231000004,HH15320019,1,2,1,1,6,2,4,82.5,3,1,1,7,4,3,3,5,2,28649.644793,0.0,45,12000000
1486,HS3231000005,HH15320020,1,2,1,1,5,1,4,85.8,3,1,1,4,2,1,3,4,5,9534.19,0.0,55,42000000
1487,HS3231000006,HH15320021,1,2,2,4,4,1,5,99.0,3,1,1,4,2,1,3,4,1,8710.22,0.0,45,42000000
1488,HS3231000007,HH15320022,1,2,1,1,2,4,4,89.1,3,1,2,8,2,1,3,6,3,11326.4,0.0,45,54000000
1489,HS3231000008,HH15320023,1,2,3,5,3,2,5,112.19999999999999,3,1,1,2,1,1,4,5,1,9519.46,5882.52,35,54000000
1490,HS3231000009,HH15320024,1,2,3,13,4,2,5,82.5,3,1,1,4,1,3,4,4,1,11852.33,9522.59,35,42000000
1491,HS3231000010,HH15320025,1,2,1,2,5,1,6,66.0,2,1,1,4,1,3,4,2,5,5936.72,4172.0,45,42000000
1492,HS3231000011,HH15320026,1,2,1,1,6,3,2,66.0,3,1,1,4,2,3,3,4,1,10310.27,0.0,45,42000000
1493,HS3232000001,HH15320027,1,2,1,1,5,4,5,42.9,1,1,1,4,2,1,5,1,2,15094.24,0.0,67,12000000
1494,HS3232000002,HH12320048,1,2,1,1,5,3,5,26.4,1,1,1,24,5,3,3,2,4,31523.1,0.0,67,12000000
1495,HS3232000003,HH12320049,1,2,1,1,5,1,5,122.1,4,1,2,16,4,1,3,4,5,19493.681953,0.0,45,42000000
1496,HS3232000004,HH12320050,1,2,1,1,5,3,4,105.6,3,1,1,12,4,3,3,2,4,10037.9,0.0,67,12000000
1497,HS3232000005,HH16320006,1,2,1,1,6,3,5,82.5,3,1,2,8,5,3,3,3,4,24591.66,0.0,67,18000000
1498,HS3233000001,HH12320027,1,2,1,1,5,3,5,95.69999999999999,3,1,1,7,5,1,3,1,2,28241.08,0.0,67,18000000
1499,HS3233000002,HH12320028,1,2,1,1,5,3,1,39.599999999999994,1,1,1,7,5,1,5,1,5,32595.58,0.0,45,12000000
1502,HS3233000005,HH12320030,1,2,1,1,5,3,4,89.1,2,1,1,8,5,2,3,2,1,33591.84,0.0,35,18000000
1503,HS3233000006,HH16320002,1,2,1,1,6,1,1,66.0,2,1,1,8,2,1,3,1,4,7442.54,0.0,67,12000000
1505,HS3237000002,HH14320004,1,2,2,2,5,1,5,49.5,2,1,1,4,1,1,5,1,1,9716.0434357,8762.2552882,35,25000000
1506,HS3237000003,HH11320032,1,2,2,2,4,2,5,42.9,2,1,1,4,1,1,5,2,5,12863.656258,0.0,45,25000000
1507,HS3237000004,HH14320005,1,2,2,1,5,1,4,72.6,3,1,1,4,1,3,5,3,5,4003.5023448,0.0,35,25000000
1508,HS3237000005,HH12320046,1,2,2,2,5,4,4,75.89999999999999,2,1,1,6,1,1,3,1,1,2995.02,0.0,45,25000000
1509,HS3237000006,HH12320047,1,2,2,3,3,4,4,72.6,2,1,1,8,1,3,3,2,1,4382.14,0.0,25,25000000
1510,HS3237000007,HH16320005,1,2,2,2,4,1,4,72.6,3,1,1,4,1,3,5,4,5,6463.865,0.0,35,42000000
1511,HS3240000001,HH12320010,1,2,1,1,6,3,4,85.8,3,1,1,8,2,1,3,1,1,8048.95,0.0,35,18000000
1512,HS3240000002,HH12320011,1,2,1,1,6,3,3,99.0,3,1,1,15,2,3,3,2,1,10633.753452,0.0,35,25000000
1513,HS3240000003,HH12320012,1,2,1,1,6,3,2,122.1,3,1,1,15,4,3,3,1,5,19973.128608,0.0,67,18000000
1514,HS3240000004,HH12320013,1,2,1,1,6,3,3,62.699999999999996,2,1,1,3,5,1,3,4,1,11970.27,0.0,45,12000000
1515,HS3240000005,HH12320014,1,2,1,1,6,3,4,125.39999999999999,4,1,1,5,2,3,3,3,3,18084.974195,0.0,55,54000000
1516,HS3241000001,HH11320016,1,2,1,2,6,4,6,42.9,2,1,1,6,5,1,3,2,4,10915.777223,0.0,67,18000000
1517,HS3241000002,HH11320017,1,2,1,1,6,1,1,42.9,1,1,1,6,2,1,3,2,4,6679.2968263,0.0,67,25000000
1518,HS3241000003,HH12320026,1,2,1,1,6,2,2,36.3,2,1,1,3,5,1,3,3,4,16771.088177,0.0,67,25000000
1519,HS3241000004,HH11320018,1,2,1,1,6,1,4,99.0,4,1,2,4,2,1,3,2,3,19928.242375,0.0,67,25000000
1520,HS3241000005,HH11320019,1,2,1,1,6,4,4,102.3,3,1,1,4,4,1,3,2,3,30740.852844,0.0,67,25000000
1521,HS3241000006,HH11320020,1,2,1,1,6,1,4,95.69999999999999,3,1,2,8,4,3,3,2,3,24571.751012,0.0,55,42000000
1522,HS3241000007,HH11320021,1,2,1,1,6,1,2,56.099999999999994,2,1,1,6,2,1,3,2,1,9838.41,0.0,45,12000000
1523,HS3241000008,HH11320022,1,2,2,1,6,1,2,39.599999999999994,1,1,1,3,4,1,3,2,2,8218.0405063,0.0,67,12000000
1524,HS3241000009,HH11320023,1,2,1,1,6,1,2,59.4,1,1,1,3,5,1,3,2,1,15309.49,0.0,67,18000000
1525,HS3241000010,HH11320024,1,2,1,1,6,1,5,112.19999999999999,3,1,2,5,4,3,3,5,5,23152.17,0.0,55,25000000
1526,HS3302000001,HH11330015,2,2,1,1,6,2,4,75.89999999999999,3,1,1,8,4,1,3,2,3,17127.46,0.0,67,18000000
1527,HS3302000002,HH11330016,2,2,1,1,6,2,5,128.7,4,1,1,6,4,3,3,1,5,20360.39,0.0,67,12000000
1528,HS3302000003,HH11330017,2,2,1,1,6,2,1,99.0,3,1,1,4,4,1,3,2,3,1985.68,0.0,67,25000000
1529,HS3302000004,HH11330018,2,2,1,1,6,2,5,92.39999999999999,4,1,2,10,4,3,3,3,4,13153.67,0.0,67,25000000
1530,HS3302000005,HH11330019,2,2,1,1,6,2,4,85.8,4,1,1,10,2,1,3,2,3,13189.802834,0.0,67,25000000
1531,HS3302000006,HH13330023,2,2,1,1,6,3,3,66.0,2,1,1,6,2,1,3,1,5,4848.16,0.0,67,12000000
1532,HS3302000007,HH13330024,2,2,1,1,6,1,2,99.0,2,1,1,8,2,1,3,2,5,7308.69,0.0,67,12000000
1533,HS3302000008,HH11330020,2,2,1,1,6,1,4,125.39999999999999,4,1,1,4,2,3,3,2,5,8115.71,0.0,67,25000000
1534,HS3302000009,HH13330025,2,2,1,1,6,1,5,99.0,3,1,1,12,4,3,3,2,3,23382.88,0.0,67,12000000
1535,HS3302000010,HH13330026,2,2,1,1,6,1,3,82.5,2,1,1,15,2,3,3,1,5,6917.4764196,0.0,67,12000000
1536,HS3302000011,HH13330027,2,2,1,1,6,1,1,23.099999999999998,1,1,1,4,5,3,3,2,3,20498.09,0.0,55,42000000
1537,HS3302000012,HH13330028,2,2,1,1,5,1,5,112.19999999999999,3,1,2,19,4,3,3,2,3,21827.06,0.0,67,42000000
1538,HS3302000013,HH13330029,2,2,1,1,6,1,4,99.0,3,1,1,12,2,3,3,2,3,8883.38,0.0,67,25000000
1539,HS3302000014,HH13330030,2,2,1,1,6,1,4,95.69999999999999,3,1,1,14,2,3,3,3,3,9343.91,0.0,67,25000000
1540,HS3302000015,HH11330021,2,2,3,11,4,1,4,66.0,2,1,1,7,1,3,4,2,1,12453.82,11431.28,45,42000000
1541,HS3302000016,HH11330022,2,2,3,12,4,1,4,66.0,2,1,1,7,1,3,4,3,1,7646.62,4192.86,45,25000000
1542,HS3302000017,HH14330005,2,2,3,14,4,2,5,79.19999999999999,3,1,1,8,1,1,4,2,1,5367.2433027,2586.0033027,55,25000000
1543,HS3302000018,HH14330006,2,2,3,2,3,2,5,79.19999999999999,3,1,1,10,1,3,4,3,1,10053.41,8563.03,35,25000000
1544,HS3302000019,HH12330028,2,2,3,2,3,2,5,79.19999999999999,3,1,1,8,1,3,4,3,1,6684.52,5194.14,45,42000000
1545,HS3302000020,HH14330007,2,2,3,5,5,2,5,79.19999999999999,3,1,1,9,1,3,4,3,1,7668.26,6570.9,55,25000000
1546,HS3302000021,HH12330029,2,2,3,9,4,2,5,79.19999999999999,3,1,1,8,1,1,4,3,3,13594.98,9387.0,55,42000000
1547,HS3302000022,HH13330031,2,2,3,10,4,1,4,66.0,2,1,1,8,1,3,4,2,1,6377.63,4391.03,55,42000000
1548,HS3302000023,HH13330032,2,2,3,10,4,1,4,66.0,2,1,1,8,1,3,4,1,2,3275.43,1846.11,67,12000000
1549,HS3302000024,HH13330033,2,2,3,11,4,1,4,66.0,2,1,1,8,1,3,4,3,1,11299.32,8948.94,35,96000000
1550,HS3302000025,HH13330034,2,2,3,2,4,1,4,66.0,2,1,1,8,1,1,4,2,1,7397.31,5913.81,67,25000000
1551,HS3302000026,HH13330035,2,2,3,4,4,1,4,66.0,2,1,1,7,1,1,4,3,1,7187.65,5767.79,45,42000000
1552,HS3303000001,HH14330001,2,2,3,2,4,1,4,62.699999999999996,2,1,1,8,1,3,4,3,1,7145.6829,4287.0429,35,42000000
1553,HS3303000002,HH14330002,2,2,3,3,4,1,4,85.8,2,1,1,8,1,1,4,1,5,7682.519584,4975.239584,67,25000000
1554,HS3303000003,HH14330003,2,2,3,3,4,3,4,62.699999999999996,2,1,1,6,1,1,4,2,1,4229.18042,2733.64042,55,42000000
1555,HS3303000004,HH11330008,2,2,3,2,4,3,4,62.699999999999996,2,1,1,8,1,3,3,1,5,4964.32,0.0,55,25000000
1556,HS3304100001,HH12330008,2,2,2,1,5,4,2,59.4,2,1,1,3,1,3,4,5,2,13151.40101,9299.46101,45,42000000
1557,HS3304100002,HH12330009,2,2,2,3,4,4,2,59.4,2,1,1,4,1,3,4,1,1,11890.2209,9237.1209,67,18000000
1558,HS3304100003,HH12330010,2,2,2,3,4,4,2,59.4,2,1,1,5,1,3,4,5,1,17509.34154,12929.84154,45,25000000
1559,HS3304100004,HH13330007,2,2,2,1,5,2,4,66.0,2,1,1,10,1,3,4,2,1,6644.08463,4108.80463,67,12000000
1560,HS3304100005,HH12330011,2,2,2,1,5,4,2,59.4,2,1,1,7,2,3,3,4,1,9920.44,0.0,45,18000000
1561,HS3304100006,HH16330006,2,2,1,1,6,2,2,95.69999999999999,3,1,1,12,4,1,3,2,2,15645.46,0.0,67,12000000
1562,HS3304100007,HH16330007,2,2,1,1,6,1,2,66.0,3,1,1,6,2,3,3,2,3,11059.03,0.0,67,18000000
1563,HS3304100008,HH11330010,2,2,1,1,6,3,1,92.39999999999999,3,1,2,8,4,1,3,2,3,13688.1,0.0,67,42000000
1564,HS3304100009,HH11330011,2,2,1,1,6,3,2,128.7,3,1,1,6,4,3,3,2,3,25150.18,0.0,67,42000000
1565,HS3304100010,HH16330008,2,2,1,1,6,2,5,115.5,3,1,2,16,4,3,3,3,2,7510.98,0.0,55,42000000
1566,HS3304100011,HH13330008,2,2,1,1,6,1,4,85.8,3,1,1,7,4,3,3,5,5,14484.353096,0.0,55,54000000
1567,HS3304200001,HH11330012,2,2,1,1,5,3,3,85.8,3,1,2,8,1,3,4,3,1,10273.6917,7083.9517,25,18000000
1568,HS3304200002,HH16330009,2,2,1,4,5,1,4,92.39999999999999,3,1,2,4,1,3,4,3,3,23562.9643,19462.4843,55,66000000
1569,HS3304200003,HH13330009,2,2,1,2,4,4,5,33.0,1,0,1,6,4,3,5,2,5,16572.2,0.0,25,12000000
1570,HS3304200004,HH16330010,2,2,1,1,6,4,2,59.4,3,1,1,10,1,1,3,2,5,6449.0890312,2537.4690312,67,18000000
1571,HS3304200005,HH16330011,2,2,1,2,6,1,2,79.19999999999999,2,1,1,12,1,3,3,2,3,4277.1211394,2506.9011394,67,42000000
1572,HS3304200006,HH14330004,2,2,3,14,4,1,5,33.0,1,1,1,2,1,1,4,1,4,4616.28052,3245.44052,67,12000000
1573,HS3304200007,HH12330012,2,2,2,1,4,2,3,33.0,1,1,1,2,1,3,4,1,4,7687.22426,6282.84426,67,12000000
1574,HS3304200008,HH12330013,2,2,2,2,4,1,3,33.0,1,1,1,5,1,3,4,1,1,1493.1665853,696.87002,55,12000000
1575,HS3304200009,HH12330014,2,2,2,3,4,1,3,112.19999999999999,3,1,2,6,1,3,4,4,4,15931.35616,12825.89616,55,25000000
1576,HS3304200010,HH12330015,2,2,2,3,4,2,3,33.0,1,1,1,3,2,3,3,2,1,8769.65,0.0,35,18000000
1579,HS3304200013,HH15330003,2,2,3,10,3,1,5,82.5,3,1,2,12,1,1,4,2,1,3015.68701,728.08701,67,42000000
1580,HS3304200014,HH16330014,2,2,3,5,2,1,5,82.5,3,1,2,8,1,2,4,1,5,2540.30604,644.86604,67,18000000
1581,HS3304200015,HH16330015,2,2,3,9,3,1,5,79.19999999999999,3,1,2,8,1,3,4,2,2,5561.39081,2049.15081,67,25000000
1582,HS3304200016,HH12330016,2,2,3,14,3,3,4,56.099999999999994,2,1,1,2,1,3,4,3,2,2191.60646,270.36646,35,18000000
1583,HS3304200017,HH13330010,2,2,3,10,2,1,5,36.3,2,1,1,4,1,1,4,4,2,3859.35293,946.53293,67,18000000
1584,HS3304200018,HH15330004,2,2,3,10,2,1,4,36.3,2,1,1,4,1,1,4,1,5,5629.3797784,4362.5997784,67,12000000
1585,HS3304200019,HH13330011,2,2,3,12,3,1,4,82.5,3,1,2,8,1,3,4,3,1,2958.21851,530.43851,45,42000000
1586,HS3304300001,HH13330012,2,2,3,15,4,1,5,69.3,2,1,1,8,1,1,4,2,1,2559.91678,187.17678,35,25000000
1587,HS3304300002,HH13330013,2,2,3,18,4,1,5,69.3,2,1,1,8,1,3,4,2,1,4918.43918,1435.43918,67,12000000
1588,HS3304300003,HH13330014,2,2,3,1,5,4,5,75.89999999999999,2,1,1,10,1,3,4,4,1,3834.89562,1008.93562,45,42000000
1589,HS3304300004,HH16330019,2,2,3,1,4,1,5,75.89999999999999,3,1,1,10,1,1,4,2,1,3020.27208,1310.59208,67,18000000
1590,HS3304300005,HH12330021,2,2,3,12,3,4,5,75.89999999999999,2,1,1,10,1,3,4,1,1,4048.3529879,1054.6929879,35,42000000
1591,HS3304300006,HH16330020,2,2,3,12,3,1,5,75.89999999999999,3,1,1,10,1,3,4,3,1,3572.91638,1268.97638,67,25000000
1592,HS3304300007,HH12330022,2,2,3,15,3,4,5,75.89999999999999,2,1,1,9,1,3,4,2,2,4676.22218,1040.14218,67,25000000
1593,HS3304300008,HH12330023,2,2,3,6,4,4,5,75.89999999999999,2,1,1,9,1,3,5,2,1,4049.4510831,1597.5910831,67,25000000
1594,HS3304300009,HH12330024,2,2,2,1,5,2,3,75.89999999999999,3,1,1,6,1,1,4,3,3,2466.32388,312.02388,67,25000000
1595,HS3304300010,HH13330015,2,2,3,2,4,1,5,36.3,2,1,1,4,1,1,4,1,5,5720.71216,4244.09216,67,12000000
1596,HS3304300011,HH13330016,2,2,3,2,4,1,5,36.3,2,1,1,8,1,3,4,1,1,7679.15769,5908.41769,67,12000000
1597,HS3304300012,HH16330021,2,2,3,2,6,1,3,66.0,2,1,1,10,1,1,4,1,5,2617.24573,1123.42573,67,12000000
1598,HS3304300013,HH16330022,2,2,3,3,2,1,3,36.3,1,0,1,8,1,1,4,1,5,5126.019823,3681.219823,67,12000000
1599,HS3304300014,HH13330017,2,2,3,4,4,1,5,36.3,2,1,1,8,1,3,4,3,3,7875.22563,5263.40563,45,25000000
1600,HS3304300015,HH12330025,2,2,1,1,5,2,4,72.6,2,1,1,8,4,1,3,3,3,8141.96,0.0,67,25000000
1601,HS3304300016,HH11330014,2,2,1,1,6,4,3,75.89999999999999,3,1,1,10,2,1,3,3,1,9771.28,0.0,45,25000000
1602,HS3304300017,HH13330018,2,2,1,1,6,3,4,33.0,2,1,1,5,1,3,4,2,3,6089.30913,3547.14913,67,12000000
1603,HS3304300018,HH13330019,2,2,1,2,5,1,4,66.0,2,1,1,13,1,3,4,3,1,4333.98971,1154.56971,55,42000000
1604,HS3304300019,HH13330020,2,2,1,2,5,1,3,99.0,3,1,1,15,2,1,5,2,1,9499.36,0.0,67,25000000
1605,HS3304300020,HH12330026,2,2,2,1,6,1,4,102.3,4,1,2,4,4,3,3,1,5,9001.96,0.0,67,42000000
1606,HS3304300021,HH12330027,2,2,1,1,5,3,3,125.39999999999999,3,1,1,6,2,3,3,5,2,7445.94,0.0,67,25000000
1607,HS3304300022,HH13330021,2,2,1,2,3,1,6,33.0,1,0,1,7,1,3,4,1,1,5330.687049,4480.147049,25,18000000
1608,HS3304300023,HH13330022,2,2,1,1,4,3,4,72.6,2,1,1,11,1,3,4,4,1,4157.69084,3120.53084,45,25000000
1609,HS3304300024,HH16330023,2,2,1,1,2,4,4,23.099999999999998,1,0,1,2,1,1,4,1,2,3427.0473017,2419.9873017,35,25000000
1610,HS3304400001,HH12330017,2,2,1,1,5,4,2,72.6,3,1,1,6,5,3,3,1,5,18899.48,0.0,67,12000000
